,No DESIGNATION,Reussite,COMMENTAIRES
2009,298935881,True,['  point de terminaison optique non existante pose point de terminaison optique +tere  c cble aerien test client ok installation client ok  dae ok ']
2010,223281217,True,['  point de terminaison optique non existante passage de c cble fibre optique en immeuble pose de la point de terminaison optique jartiere a la pm  dae ok ']
2011,299346367,True,"['  point de terminaison optique non existante point de terminaison optique installee dans le salon tout est ok enqu te satisfaction vu  dae ok ', 'mounia contacter client : messagerie pleine  envoi de sms pour reprise de rdv', 'mounia contacter client : messagerie pleine  envoi de sms pour reprise de rdv', 'gm rdv repris pour le   a partir de  (mise a jour dossier)', ""le client doit contacter le syndic afin d'avoir les autorisations de percement   oui rdv repris a vendredi   a "", '  obtenu client ce jour le   a   prise de rdv le   en marge matin a partir de  ']"
2012,296143771,True,['  point de terminaison optique non existante maison individuelle c cble aerien  fo pmz ok  m dae ok ']
2013,297442496,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp ok  dae ok ']
2014,297085439,True,['  point de terminaison optique non existante pose jarretiere pm+tirage  de c cble fibre en aerien+pose point de terminaison optique+test ok+probl me gps pour la prise point de terminaison optique dae ok ']
2015,299201664,True,['  point de terminaison optique existante malfaçon on plp non détectée  livrer une point de terminaison optique  delc ok crioc ok plp ok  dae ok ']
2016,299206376,True,['  point de terminaison optique existante malfaçon on plp non détectée  essaie ont test brassage au pm de la rue instalation existant ot conforme la r tablissement de la ligne dae ok ']
2017,298531711,True,"['  point de terminaison optique non existante technicien nouri hattab type en facade  emplacement point de terminaison optique au salon point de terminaison optique  pmz  ont ok mutation point de branchemento  tube bl fibre bleue pmz   decharge emut sfor   dae ju livebox maj', 'gm rdv repris le   entre  et  ', 'gm rv obtenu client le   repris rdv le    a    apsm*']"
2018,296943951,True,['  point de terminaison optique non existante xxxxxx@xxxxx  pavillon deja c cble service ok  dae ok ']
2019,296143895,True,"['  point de terminaison optique non existante câble passer en aerien jr poser dans pm test ok point de terminaison optique installer a la demande du client  dae ok ', 'gm client obtenu le     rdv confirme le    a partir de  ke ']"
2020,298677715,True,"['  point de terminaison optique non existante numero de d charge  pt  tubeblf fibre rou point de terminaison optique :mb   pm peau op rateur mec  peau de brassage client pt  pe droite    fo pass sur  aero sout tout ok chez client jean froisaudiau@orangefr dae ok ', ""gm th besoin de poser une demi lune et d'une nacelle pour faire l'installation  le client va rappeler pour un autre rdv "", 'gm obtenu m audiau au  le   a    repris rdv le   entre       apte']"
2021,298934550,True,['  point de terminaison optique non existante raccordementordement souterrain ok passage de c cble en souterrain point de terminaison optique installe dans le salon a la demande du client valeur pm  valeur point de terminaison optique   ras  dae ok ']
2022,296941865,True,['  point de terminaison optique non existante mute sur point de branchement  tube vert  fibre verte pe droite t te   decharge :  pose point de terminaison optique tir  de  pavillon a rien  dae ok ']
2023,297898883,True,"['installation airien souterrain complexe  m point de terminaison optique pose dans salon tout fonctionne chez le client', 'gm th un rdv a ete repris par le technicien pour le   a partir de    gem litige: mc besoin nacelle besoin  nacelle  vu avec le  client  pour un autre rdv a son domicile  pour     dae na non eéligible au dae', 'gmclient a rappeler le   pour reprendre rdv  am ', 'gm clt obtenu pour reprise de rdv le   a partir de ', 'gm suite appel  client le    pris rdv le   entre  et  apmj']"
2024,223464027,True,"['  point de terminaison optique existante malfaçoncon plp non detectee  jarretiere a la pm code decharge  dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee', 'gm lo obtenu client le   a  sur le  rdv repris pour le   a partir de  apsp', 'gm rv  gem litige: mc non accessibilite en autonomie au pm en immeuble pm ferm   a cl   le client va r  cup  rer les cl   au syndic dae na non   éligible au dae']"
2025,298193469,True,"['  point de terminaison optique non existante installation complete c cble pose  point de terminaison optique pos ok  dae ok ', 'gm lo obtenu clt le   au    repris rdv le   a partir de  apil']"
2026,298931390,True,"['  point de terminaison optique non existante poser  metres de c cble en aerien tout est ok chez le client  dae ok ', 'gm lo obtenu clt le   au    repris rdv le   a partir de  apil']"
2027,299171280,False,"['suite a plusieurs reles aucun retour de la part du clt  laisse message vocal le   clt doit recontacter son operateur apil gm ab a reprendre laisse message vocal au   pour reprendre nouveau rdv aple', 'gm ab a reprendre laisse message vocal au     pour reprendre nouveau rdv aple']"
2028,296507646,True,"['  point de terminaison optique non existante xxxxxx@xxxxx  pavillon aerien    dae ok ', 'rdv a reprendre avec le client  instalation terminee  mais il faut verifier continuitee optique  ']"
2029,296722629,True,['  point de terminaison optique existante malfaçoncon plp non detectee  plp complet  jrt pose adresse mail xxxxxx@xxxxx dae ju ok']
2030,297486937,False,"['  cli client souhaite uler son dossier suite au plusieurs rep du rdv    il reprends contacte avec orange pour un nouveau rdv quand il aura le temps', 'gm au laisse message vocal au    le      a   pour reprendre nouveau rdv apab  gem litige: mc besoin binome ou materiel route dangereuse chambre telecom sur le bas cote de la route dans un virage  dae na non eéligible au dae', 'obtenu clt le    a   rdv repris pour le    a partir de  aple   gm au laisse message vocal au    le      a   pour reprendre nouveau rdv apab  gem litige: mc besoin binome ou materiel route dangereuse chambre telecom sur le bas cote de la route dans un virage  dae na non eéligible au dae', 'gm suite rappel client ce jour le   a  souhaite reper son rdv au   en marge apres midi a partir de   car pas disponible avant ', 'gm lo  laisse message vocal au  le     a  pour reprendre nouveau rdv   apaf   gem litige: mc besoin binome ou materiel route dangereuse chambre telecom sur le bas cote de la route dans un virage  dae na non eéligible au dae', 'gm rv', 'obtenu clt au   le   repris rdv le   a  partir  apep']"
2031,223462491,True,['  point de terminaison optique non existante passage de c cble en souterrain point de terminaison optique pose dans le salon  dae ok ']
2032,297135558,False,"['  cli    ulation client  dae na non eéligible au dae', 'gmrdv repris pour le   a partir de   client pas dispo avant  am', 'gm lo  laisse message vocal au   le     a  pour reprendre nouveau rdv   apaf ', 'gm rv   obtenu client au  le    a :  rdv repris pour le   a partir de :  aphb']"
2033,299142472,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp immeubles delc ok brhement de la jarretiere au pm installation conforme  dae ok ']
2034,299324105,True,"['  point de terminaison optique non existante point de terminaison optique installee dans le placard tout est ok enqu te de satisfaction vu dae ok ', 'gm ab laisse message vocal le   pour reprendre nouveau rdv   apsm lient absent ', ""gm ab  je les appeler a plusieurs reprise il ne me repondais pas je n'est plus le temp de realiser l'intervention "", 'gm suite appel cliente le     pris rdv le   entre  et  apmj']"
2035,298097428,True,"['  point de terminaison optique non existante passage du c cble en aerosiuterrain ok point de terminaison optique pose a la demande du client ok  dae ok ', 'gm intervention en cours ']"
2036,298097545,True,['  point de terminaison optique non existante passage en aerien client ok  dae ok ']
2037,299213839,True,['  point de terminaison optique existante malfaçon on plp non détectée  hotline prise d ja pr sente pas de malfaçon on prise point de terminaison optique pisser dans compteur point de branchement  tube rouge fibre violet pm  slot  position  d  charge  ont ok  dae ok ']
2038,298713135,False,['litige: rf   rendez vous non honore orange pas possible d honorer le rendez vous le client refuse de prendre un rendez vous  il pars en vaces et va revenir le mois d aout']
2039,299191747,True,['  point de terminaison optique existante malfaçon on plp non détectée  prise existante tout est op rationnel chez la cliente  dae ok ']
2040,223087523,True,['  point de terminaison optique non existante intervention aerien tout est ok dae ok ']
2041,223513069,True,"['raccordementordement en facade ok point de terminaison optique installee selon le souhait du client ok delc ok', 'gm client obtenu par le tech le    rdv confirme le   a partir de  ke', 'gm clt obtenu le   pour reprise de rdv le   a partir de ', "" gem litige: ab client absent clt absent et declare qu'il est pas au courant du rdv d'aujourd'hui souhaite refixer rdv samedi a  dae na non eéligible au dae""]"
2042,297085514,True,['  point de terminaison optique non existante installation complete en souterrain  dae ok ']
2043,298250728,True,"['  point de terminaison optique non existante poser  metres de c cble en facade tout est ok chez le client  dae ok ', 'travaux cilent sur regarde rdv reprise mardi le  a ', 'gm lo   rdv pris par ccoi le   a  apaf']"
2044,296858695,True,['  point de terminaison optique non existante installation complete ok en aerien passage c cble au d sir du client tout est ok client satisfait  dae ok ']
2045,229003606,True,"['  point de terminaison optique non existante pose kit  souterrain  dae ok ', 'gm obtenu mme fahlon au  le   a    repris rdv le   entre       apte']"
2046,299594575,True,"['  point de terminaison optique existante malfaçon on plp non détectée  plp box ok  dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
2047,297240408,True,['  le client a des travaux a faire mais ne souhaite pas les realiser   le client ne souhaite pas de câble apparent sur la facade et dans son logement  dae na non eéligible au dae']
2048,297466090,True,['  point de terminaison optique existante malfaçon on plp détectée câble non conforme  plp ok code d charge :  dae ok ']
2049,299885431,True,"['  point de terminaison optique non existante aerien  poteau  delc ok dae ok ', 'gm cp obtenu cliente le    au  le client a bien compris les travaux a realiser et nous recontactera pour reprendre rdv des travaux finis apaf clt est dois repasser une gaine et rappel cst ', 'gmsuite rappel client ce jour le   a  prise  de rdv le   en marge matin a partir de  ']"
2050,299174692,True,['  point de terminaison optique non existante raccordementordement ok passage de câble en aerien ok test delc ok  dae ok ']
2051,296506335,False,['obtenu simon yo au  le    a :   le clt souhaite reper le rdv suite a un probleme sur le point de branchemento']
2052,298030864,True,"['  point de terminaison optique non existante pose jrt pm brhement point de branchement pose c cble  pose c cble sur facade pose point de terminaison optique delc ok  dae ok ', 'gm laisse message vocal au    le   a   pour reprendre nouveau rdv   apsp sms +appel sans retour du client pour reprendre rdv', 'gm rv   obtenu client au  le    a :  rdv repris pour le   a partir de :  aphb', 'rendez vous reprise avec client pour mardi  a : besoin binome ']"
2053,299628293,True,"['  point de terminaison optique non existante raccordement aerosout ok point de terminaison optique salon tout est ok  m dae ko ok', 'gm lo  gem litige: rf   rendez vous non honore orange rdv manqu   clt injoignable pour reprise de rdv a replanifier svp  dae na non   éligible au dae', 'gm obtenu m urvoy au  le   a h   repris rdv le   entre       apte']"
2054,298754954,True,"['  point de terminaison optique non existante dae ok  technicien issam intervention facade client ok ont ok intervention complete voirs les photos', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee', 'gm th a reprendre  besoin nacelle rdv repris avec le client pour jeudi  a ', 'gmclient ok intervention compliqee']"
2055,296144797,True,"['  point de terminaison optique non existante pose  m c cble aerien pose point de terminaison optique et jrt pm delc ok chez clt  dae ok ', 'gm cp laisse message vocal pour reprendre nouveau rdv des  fini apab  gem litige: cp travaux sur conduite privative gaine verte bouche a  du poteau  dae na non  ?  éligible au dae', 'gm obtenu mme lincot au   le   a    repris rdv le   entre       apte']"
2056,297085517,True,['  point de terminaison optique non existante mobi n accepte pas les photos photos ajoutes au praxedo raccordementordement client ok passage en a rien prise dans le salon client ok  dae ok ']
2057,296506455,True,"['  point de terminaison optique non existante installation complete ok en aerien passage c cble au d sir du client trou d ja perc par le client tout est ok client satisfait  dae ok ', 'gm obtenue client le    pour reprise de rdv pour le      a partir de    apaf  laisser message vocale sur contact client avec numero ca pour reprendre rdv']"
2058,299174694,True,['  point de terminaison optique non existante passage de c cble aerien sur  point de terminaison optique pos dans la chambre a la demande du client tout est ok   pt  tube bl fibre violet pm t te   dae ok ']
2059,299174703,True,['  point de terminaison optique non existante raccordementordement ok passage de câble en aerien ok test delc ok photo point de terminaison optique apres voir piece jointe  dae ok ']
2060,299174705,False,[' gem  client absent lors de mon passage  dae na non eéligible au dae  ne marche pas   pas d autre ctc']
2061,299174708,True,['  point de terminaison optique non existante passage de c cble souterrain sur  point de terminaison optique pose dans le garage a la demande du client tout est ok  dae ok ']
2062,298193477,True,['  point de terminaison optique non existante passer jrt au pm pose  m c cble  pose point de terminaison optique  dae ok ']
2063,299174709,True,['  point de terminaison optique non existante installation aerienne ok passage de c cbles en facade cher le client et sur  p e a l ext rieur  de c cbles point de terminaison optique installer dans salon lademande du client services ok  dae ok ']
2064,298193476,True,"['  point de terminaison optique non existante pose jrt au pmz passage  m de c cble aerien plus pose point de terminaison optique mutation sur point de branchement   pe droite sur    d charge :  tout ok  dae ok (pas de signature car client parti pendant l intervention)', 'besoin de nacelle ya pa point de branchement en chambre ici ya que de poteau rdv reprise vendredi le  a ']"
2065,299174715,True,['  point de terminaison optique non existante livrer une point de terminaison optique  delc ok crioc ok  pe a rien  dae ok ']
2066,299624095,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apoint de branchementf gm obtenu cliente le   au   le client a bien compris les travaux a realiser et nous recontactera pour reprendre rdv des travaux finisapsp  gem ', 'gm obtenu cliente le   au    le client a bien compris les travaux a realiser et nous recontactera pour reprendre rdv des travaux finisapsp  gem litige: mc besoin binome ou materiel c cble cass   du client le client reprendra rendez vous une fois que le c cble sera chang   par le propri  taire  dae', 'gmgm obtenu cliente le   au    le client a bien compris les travaux a realiser et nous recontactera pour reprendre rdv des travaux finisapsp  gem litige: mc besoin binome ou materiel c cble cass   du client le client reprendra rendez vous une fois que le c cble sera chang   par le propri  taire ']"
2067,299174717,True,['  point de terminaison optique non existante livrer une point de terminaison optique  delc ok crioc ok  dae ok ']
2068,297893157,False,"['  cli ulation cause doublon avec nd ', 'gm cp laisse message vocal le    pour reprendre nouveau rdv des  fini  apsm client doit chercher un regard et nettoyer une gaine']"
2069,297085545,True,"['  point de terminaison optique non existante tout ok installation su facade ok mutation hotline   numero d charge: dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
2070,299782545,True,['  point de terminaison optique existante malfaçoncon plp non detectee  plp immeuble installation conforme delc ok passage de la jarretiere au pmz dae ok ']
2071,297085547,True,['  point de terminaison optique non existante intervention ok   passage de c cble en aero souterrain point de terminaison optique au salon vu avec le client (impossible d c ins rer photo sur mobi photos ins rer en pieces jointes ) ! dae ok ']
2072,296253981,True,"['suite mail orange le    client ule', 'merci de clrer le rendez vous du client car il a ulsa commande   ']"
2073,297893517,True,['  point de terminaison optique non existante raccordementordement complet effectue en a rien le client a la prise optique o il le souhaite rien signaler tout est ok pm  je  dae ok ']
2074,298193389,False,"['le point de branchement no termines le decharge ', ' gm lo un rdv a ete repris par le technicien pour le    a   rdv repris pour le mardi  mai  ', 'gm cp  laisse  message vocal  au   le     a  pour reprendre nouveau rdv des  fini   apaf  fourreau bouche client apres travaux recontacte la ca pour un autre rendez vous ', ""                     tres impant = telephoner a la cliente     avant d'y arriver car cliente veut que son electricien vienne aussi en meme temps que le technicien et doit le prevenir              gm lo    suite rappel de mme kerrien  rdv repris   matin < et > apib""]"
2075,299624095,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp immeuble installation conforme delc ok passage de la jarretiere au pmz point de branchement  tube rouge fibre violet d charge  fi   dae ok ']
2076,296551831,True,['  point de terminaison optique non existante pose  m câble aerien pose point de terminaison optique et jrt pm delc ok chez clt  dae ok  photos en piece jointe car crioc hs']
2077,297897329,True,['  point de terminaison optique non existante tout ok installation en aerien ok dae ok ']
2078,296854099,True,['  point de terminaison optique non existante passage de c cble aerosouterrain pose point de terminaison optique au choix du client brassage pm test ok  dae ok ']
2079,296506578,True,['  point de terminaison optique non existante pose   vis avec ?lyam dstgp pour dlc point de terminaison optique ok ont ok tout ok chez client  dae ju vais avec elyam dtgp']
2080,299552062,False,['   absence de continuit entre le point de branchement et le pm  pm vandalis  dae na non éligible au dae']
2081,296509515,True,['  point de terminaison optique non existante pose c cble  fo aerien point de terminaison optique dans la buanderie delc ok xxxxxx@xxxxx dae ok ']
2082,229004817,True,['  point de terminaison optique non existante @orange  fo noir  facade dae ok ']
2083,297894973,True,['  le client a des travaux a faire mais ne souhaite pas les realiser   le client doit creuser au poteau pour d ? gager une gaine qui contient une ficelle qui relie le poteau au regzrd devzbt sont garage  dae na non ? éligible au dae']
2084,297897446,False,"['apres plusieurs reles pas de retour de la part du clt laisse message vocal informent que doit contacter son operateur apep gm th laisse message vocal le   pour reprendre nouveau rdv   apsm  gem  bisoin nacelle  dae na non eéligible au dae rele    message vocal laisse au  le   pour proposer', 'gm th laisse message vocal le   pour reprendre nouveau rdv   apsm  gem litige: mc besoin nacelle bisoin nacelle  dae na non eéligible au dae']"
2085,297085558,True,"['  point de terminaison optique non existante installation complete en immeuble  dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
2086,297461009,True,['  point de terminaison optique non existante mohand ok raccordementordement pavillon en aerien ok point de terminaison optique pos dans le coffret de t l com a la demande du client val pm  val point de terminaison optique  delc ok  dae ok ']
2087,296854640,True,"['  point de terminaison optique non existante installation complete ok construction de prise point de terminaison optique passage du c cble en aerien tout fonctionne bien  dae ok ', 'gmrdv manque par tech  rdv repris pour le   a partir  am', ' gem litige: cp travaux sur conduite privative fourreau bouche partie priv    dae na non   éligible au dae', 'gm fini rdv repris pour le   a partir de  am']"
2088,298476326,True,"['  point de terminaison optique non existante passer jrt au pm pose  m c cble   m sur facade travaux sur facade  dae ok ', 'gm th obtenu client le   a  sur le   rdv repris pour le   a partir de  apsp']"
2089,296504157,True,['  point de terminaison optique non existante pose jrt au pmpose point de terminaison optiquepose  m de c cble en facadepose  pe de c cble a riendelc ok avec ontphotos crioc faites sur mobi dae ok ']
2090,223449151,True,"['  point de terminaison optique non existante simon ok installation de la fibre en souterrain ok point de terminaison optique au salon test ok dae ok ', ""gm cp  laisse  message vocal  au   le    a  pour reprendre nouveau rdv des  fini   apaf    gem litige: cp travaux sur conduite privative litige: cp travaux sur conduite privative  le client doit faire les travaux pour poser au nettoyer la gaine l'ienne gaine il est bouche dans le garage dae na non   l"", 'gm obtenu m claudon au  le   a    repris rdv le   entre       apte', 'gm rv', 'selon retour sms le   repris rdv le   a  partir  apep', 'gm clt obtenu pour reprise de rdv le   a partir de ']"
2091,298193061,True,"['  point de terminaison optique non existante passage en aerien client ok validation de la route avec gtc  decharge  dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
2092,296613194,True,['  point de terminaison optique non existante pavillon souterrain   adresse mail nicole albice@hotmailfr dae ok ']
2093,296926168,True,['  point de terminaison optique non existante appartement immeuble kit   dae ok ']
2094,299174638,False,['  cli    a mon arriver le client ne souhaite plus la fibre dae na non eéligible au dae']
2095,296500240,True,"['  point de terminaison optique non existante passage de c cble aerosouterrain installation complete ok pose point de terminaison optique salon au choix du client brassage pm test ok installation complexe  dae ok ', 'gm lo obtenu clt le   au    repris rdv le   a partir de  apil', 'gm client injoignable  message vocal laisse  le    pour le rdv du     ke ', 'gmrdv repris pour le    a partir de  am ']"
2096,223464147,False,"[' gem  rdn manque client  dae na non eéligible au dae', ' gem litige: rf   rendez vous non honore orange enqu  te de satisfaction vu  dae na non   éligible au dae', ' gem litige: rf   rendez vous non honore orange enqu  te de satisfaction vu  dae na non   éligible au dae', 'gm rv laisse message vocal le   a  sur le  pour confirmer rdv au   a partir de   selon reponse sms apsp ']"
2097,296146855,True,"['  point de terminaison optique non existante poser  metre de c cble en aerien tout est ok chez le client  dae ok ', 'gm cp obtenu client le   repris rdv le   a    apsm*  impossible faire installation car gaine bouche cote client en plus regard introuvable client il doit faire le necessaire pour faire le travaux ', 'gm lo manque du temps ja  ai pas pu me rendre au rdv   gm cp obtenu client le   repris rdv le   a    apsm*  impossible faire installation car gaine bouche cote client en plus regard introuvable client il doit faire le necessaire pour faire le travaux   ', 'gm rv', 'obtenu clt au     le   repris rdv   a  partir  apep']"
2098,297899181,True,"['  point de terminaison optique non existante raccordementordement complet effectue en a rien le client a la prise optique o il le souhaite rien signaler tout est ok pm  point de terminaison optique  installation experte  apie ok  dae ok ', 'gm client obtenu le    rdv confirme le   a partir de  ke', ""gm rv obtenu client le   repris rdv le   entre   et  cliente a vu avec orange pour installation de la box geste commercial d'orange a cause des rdv loupe    apsm* gem litige: ab client absent le client etait absent j'ai appel   plus de trois fois   a ne r  pond pas dae na non   éligible au dae""]"
2099,299228680,False,['point de branchement sature  plus aucune fibre disponible il y a pas des acces jusqu a le point de branchement  et le point de branchement  est satur  vu avec imen de jtc dae na non éligible au dae']
2100,299886336,True,['  le client a des travaux a faire mais ne souhaite pas les realiser   client doit passer une gaine pour pas passer en apparent  dae na non éligible au dae']
2101,299557396,True,['  point de terminaison optique non existante installation complete ok passage de c cble en souterrain et facade mise en service ok  dae ko box en mise a jour']
2102,297085392,True,['  point de terminaison optique non existante apcp ok  prise optique installe  dae ok ']
2103,223446939,False,['   probleme continuit au pm suite a des travaux dans la rue  dae na non éligible au dae']
2104,297081966,True,['  point de terminaison optique non existante tout est ok  dae ok ']
2105,297135899,True,['  point de terminaison optique non existante intervention termine prise installer dans le salon a la demande du client passage de câble  en aero souterrain  dae ok ']
2106,297868339,True,"['  point de terminaison optique non existante mobi n accepte pas les photos photos ajoutes au praxedo raccordementordement client ok passage en souterrain et facade prise dans le salon client ok  dae ok ', 'gm lo un rdv a ete repris par le technicien pour le   a partir de  apsp  rdv repris avec le client pour le    a :  besoin binome et naccelle   gaston le metour :  privilegiee ce numero', 'gm rdv repris', 'gm rv  gem litige: mc besoin binome ou materiel manque de temps  dae na non  ?  éligible au dae un rdv a ete repris par le technicien pour le   a partir de  apsp ', 'gm lo  gem litige: rf   rendez vous non honore orange rdv rapper  dae na non   éligible au dae']"
2107,229009728,True,['  point de terminaison optique non existante poser  metres de c cble en aerien tout est ok chez le client  dae ok ']
2108,297083019,True,['  point de terminaison optique non existante dae ok ']
2109,298904834,True,['  point de terminaison optique non existante adduction souterraine emplacement point de terminaison optique plus chemin de câble vus avec le client  dae ok ']
2110,298630857,True,['  point de terminaison optique non existante dae ok  technicien issam intervention aerienne cleint ok ont ok']
2111,297050426,True,['  point de terminaison optique non existante raccordement sout ok ras tout fonctionnel ok dae ok ']
2112,298936603,True,['  point de terminaison optique non existante passer jrt au pm pose  m c cble douter souterrain pose point de terminaison optique  dae ok ']
2113,297891012,True,"['  point de terminaison optique non existante pose jrt au pm + tirage de  de fibre en sout + pose point de terminaison optique + test ok xxxxxx@xxxxx dae ok ', ' gem litige: cp travaux sur conduite privative client doit aiguiller son fourreau vert couper dansle vide sanitaire dae na non eéligible au dae', 'gm suite rappel cliente ce jour le   a   prise de rdv le   en marge matin a partir de  ', 'suite rappe cliente ce jour le   a  prise de rdv le   en marge matin a partir de  ']"
2114,298150094,True,"['  point de terminaison optique non existante dae ok  technicien issam intervention souterrain cleint ok ont ok', 'besoin de nacelle rdv reprise pour mercredi le  a ', 'gm cp laisse message vocal le    pour reprendre nouveau rdv des  fini  apsm regard introuvable travaux a la charge des clients pour chercher l regard', 'gm obtenu clt le   au  repris rdv le   a partir de  apil']"
2115,299888539,True,"['  point de terminaison optique non existante livrer une point de terminaison optique  delc ok crioc ok  dae ok ', ""gm cp  laisse  message vocal  au   le    a  pour reprendre nouveau rdv des  fini   apaf    gem litige: dr probleme de regard fourreaux bouche chez le client il faut creuser l'echarpe pour trouver l'acc  s des fourreaux dae na non   éligible au dae"", 'gm obtenu clt le   au   repris rdv le   a partir de   indispo le   et le   apil']"
2116,297891374,True,"['client ne souhaite pas faire les travaux et souhaite uller son rdv', 'gm cp  laisse message vocal au     pour reprendre nouveau rdv des  fini aple  pas da  acces a la  arrivee adsl chez le client']"
2117,298753525,False,"['apres plusieurs reles pas de retour de la part du clt laisse message vocal informent que doit contacter son operateur apep rele    message vocal laisse au  le   pour proposer rdv pour le   ou le   apjb rele    envoy sms le   pour reprendre rdv apmb rele    envoy sms le   pour reprendre', 'gm lo laisse message vocal le   au    pour reprise de rdv apil']"
2118,298530215,True,"['  point de terminaison optique non existante point de branchement  tube rouge fibre bleu la decharge  pe droite   changement de la place de point de terminaison optique tout est fonctions chez la cliente  dae ko ok', 'gm lo   rdv pris par ccoi le   a partir de  apaf ', 'gm intervention en cours en  ', 'gm rendez vous repris pour le   entre  et  dossier a prioriser  eme rdv ']"
2119,223512589,True,"['  point de terminaison optique non existante installation immeuble ok point de terminaison optique pose dans le salon a la demande de client  dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee', 'gm cp un rdv a ete repris par le technicien pour le   a  apsm  gem litige: ic installation inaccessible cause client rendez vous repris avec le cliens  le cloens dois demande  a son propri  taire ou il seutreuve la dti adsl ya pas de passage pour pase le c cble  fibre appartement renouvel   photos sur p', ""obtenu client le   a  sur le  rdv repris pour le   a partir de  apsp   gem litige: ic installation inaccessible cause client installation inaccessible il y a pas de passage dans l'appartement de la cliente la cliente doit contacter ses proprietaires pour avoir comment   a passe l'install"", ""gm cp  laisse  message vocal  au   le    a  pour reprendre nouveau rdv des  fini   apaf  installation inaccessible il y a pas de passage dans l'appartement de la cliente la cliente doit contacter ses proprietaires pour avoir une autorisation pour pouvoir passer en apparent "", 'gm obtenu clt le   au   repris rdv le   a partir de  apil', 'gm lo a reprendre obtenu clt le    a   rdv repris pour le    a partir de  aple ']"
2120,298251711,False,['   signal tres faible     soudures refaites  soudure point de terminaison optique   de perte  meme chose au point de branchement  maison seule dans les bois  autres fibres non deployees  besoin de bl  num decharge  dae na non eéligible au']
2121,296300192,True,"['  point de terminaison optique non existante passage de c cble aerien installation complete ok passage au choix du client pose point de terminaison optique salon brassage pm test ok  dae ok ', 'gm un rdv a ete repris par le technicien pour le   a partir de  apsp  rdv repris avec le client pour le vendredi   a ', 'gm']"
2122,296858691,True,"['  point de terminaison optique non existante installation complete ok en aero souterrain passage c cble au desir du client tout est ok client satisfait  dae ok ', 'passage en gaine bloque du salon au compteur et fourreau casse pour sir de la maison le client va faire les travaux necessaires rendez vous pour le jeudi   a partir de ', 'gmrdv repris pour le   a partir de   am']"
2123,297894402,True,"['  point de terminaison optique non existante dae ok  prod en aerien  ok point de terminaison optique bureau vu avec client tout est fonctionnel', ' gm ab a reprendre laisse message vocal au     pour reprendre nouveau rdv aple client sur messagerie      memo laisse pour reprise rdv ', 'gm obtenu clt le   au  repris rdv le   a partir de  apil', 'gm clt obtenu le    a  au  pour reprise de rdv le    a partir de          ha* ']"
2124,223468727,True,"['raccordementordement en aerien ok point de terminaison optique installee selon le souhait du client ok box en etat de mise a jour', 'ep elagage en domaine privatif dr probleme de regard travaux sur conduite privativelitige: cp travaux sur conduite privativetravaux sur conduite privativ  cp travaux sur conduite privative  trappe introuvable client doit realiser le  dae na non   éligible au ']"
2125,299885570,True,['  point de terminaison optique existante malfaçoncon plp non detectee  chemin optique ok positions ok delc ok passage de jarretiere a la pm  dae ok ']
2126,298190075,True,['  point de terminaison optique non existante tirage de c cble  pose pt tout est ok  dae ok ']
2127,296142168,True,['  point de terminaison optique non existante  raccordementordement aerien   m de câbles client   la prise optique la o il y a souhaite dae ok ']
2128,299174651,True,['  point de terminaison optique non existante pose  c cble fibre en facade pose point de terminaison optique mutation point de branchement  dae ok ']
